timestamp,event,details
13:28:03,baselineboard.node.add.instance,"{'instanceId': 'instance-57a15e47-0916-4a81-8bea-1f6e0ef08b86', 'instanceLabel': 'a short height grandfather with white hair, wearing a black beret hat, grey cardigan, navy pants, and black shoes', 'createdNodeIds': ['instance-57a15e47-0916-4a81-8bea-1f6e0ef08b86', 'instance-57a15e47-0916-4a81-8bea-1f6e0ef08b86-resizable'], 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}"
13:28:05,baselineboard.node.moved,"{'nodeId': 'instance-57a15e47-0916-4a81-8bea-1f6e0ef08b86', 'newPos': {'x': 26.200000762939453, 'y': 274.1999988555908}, 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}"
13:28:11,baselineboard.node.moved,"{'nodeId': 'instance-57a15e47-0916-4a81-8bea-1f6e0ef08b86-resizable', 'newPos': {'x': 4, 'y': 163.19999885559082}, 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}"
13:28:17,baselineboard.node.moved,"{'nodeId': 'instance-57a15e47-0916-4a81-8bea-1f6e0ef08b86-resizable', 'newPos': {'x': 4, 'y': 237.19999885559082}, 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}"
13:28:27,baselineboard.node.edit,"{'nodeId': 'instance-57a15e47-0916-4a81-8bea-1f6e0ef08b86', 'newLabel': 'a short height grandfather with white hair, wearing a black beret hat, grey cardigan, navy pants, and black shoes, looking at the right side', 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}"
13:28:30,baselineboard.node.moved,"{'nodeId': 'instance-57a15e47-0916-4a81-8bea-1f6e0ef08b86-resizable', 'newPos': {'x': 0, 'y': 235.19999885559082}, 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}"
13:30:04,baselineboard.node.add.instance,"{'instanceId': 'instance-d608b857-f4c3-4fad-b902-756abe1be946', 'instanceLabel': 'mother with smiling face, dark skin, black hair, wearing a white color dress with pink flower, green leaves pattern', 'createdNodeIds': ['instance-d608b857-f4c3-4fad-b902-756abe1be946', 'instance-d608b857-f4c3-4fad-b902-756abe1be946-resizable'], 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}"
13:30:11,baselineboard.node.moved,"{'nodeId': 'instance-d608b857-f4c3-4fad-b902-756abe1be946-resizable', 'newPos': {'x': 145.20000076293945, 'y': 165.19999885559082}, 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}"
13:30:17,baselineboard.node.edit,"{'nodeId': 'instance-57a15e47-0916-4a81-8bea-1f6e0ef08b86', 'newLabel': 'a grandfather with white hair, wearing a black beret hat, grey cardigan, navy pants, and black shoes, looking at the right side', 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}"
13:30:25,baselineboard.node.moved,"{'nodeId': 'instance-d608b857-f4c3-4fad-b902-756abe1be946-resizable', 'newPos': {'x': 136.20000076293945, 'y': 165.19999885559082}, 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}"
13:32:30,baselineboard.node.add.instance,"{'instanceId': 'instance-757d97ae-204a-483a-b0eb-0499e0da9c7f', 'instanceLabel': ""father with smiling face, dark skin, black curly short hair, wearing a blue t-shirt, ivory short pants, black sandals, holding mother's hand with the left hand, also holding a big basket on the left hand, and carrying lot of bottles of water on the board"", 'createdNodeIds': ['instance-757d97ae-204a-483a-b0eb-0499e0da9c7f', 'instance-757d97ae-204a-483a-b0eb-0499e0da9c7f-resizable'], 'session_id': 'b5608c2c-7952-4684-8ef2-38230f78517d', 'user_id': 'P9'}"
