timestamp,event,details
08:50:20,layout_board.new_box_positioned,"{'position': {'x': 58.83823776245117, 'y': 244.83823585510254}, 'screen_position': {'x': 122, 'y': 268}, 'board_type': 'advanced', 'session_id': '9f6ed6d6-aca3-4e0a-9f55-fd2d1f73ef64', 'user_id': 'P11'}"
08:52:12,api.generate_text_to_graph.succeeded,"{'objects_count': 6, 'relationships_count': 5, 'root_object': 'object1', 'session_id': '9f6ed6d6-aca3-4e0a-9f55-fd2d1f73ef64', 'user_id': 'P11'}"
08:52:38,instance_selected,"{'instance_id': 'instance-b9632b4c-dea8-4202-9193-1620a57683c6', 'instance_label': 'man', 'is_from_class': False, 'class_id': None, 'session_id': '9f6ed6d6-aca3-4e0a-9f55-fd2d1f73ef64', 'user_id': 'P11'}"
08:52:48,object_node.edit.saved,"{'object_id': 'c0e9b077-e41d-4d5b-b6a8-9e5219fbb837', 'object_name': 'new object', 'edit_mode': 'name', 'new_value': 'watch', 'is_class_mode': False, 'parent_instance_id': 'instance-b9632b4c-dea8-4202-9193-1620a57683c6', 'session_id': '9f6ed6d6-aca3-4e0a-9f55-fd2d1f73ef64', 'user_id': 'P11'}"
08:52:48,object_node.edit.cancelled,"{'object_id': 'c0e9b077-e41d-4d5b-b6a8-9e5219fbb837', 'object_name': 'new object', 'edit_mode': 'name', 'is_class_mode': False, 'session_id': '9f6ed6d6-aca3-4e0a-9f55-fd2d1f73ef64', 'user_id': 'P11'}"
08:52:54,object_node.edit.saved,"{'object_id': 'c0e9b077-e41d-4d5b-b6a8-9e5219fbb837', 'object_name': 'watch', 'edit_mode': 'adding', 'new_value': 'silver', 'is_class_mode': False, 'parent_instance_id': 'instance-b9632b4c-dea8-4202-9193-1620a57683c6', 'session_id': '9f6ed6d6-aca3-4e0a-9f55-fd2d1f73ef64', 'user_id': 'P11'}"
08:52:54,object_node.edit.cancelled,"{'object_id': 'c0e9b077-e41d-4d5b-b6a8-9e5219fbb837', 'object_name': 'watch', 'edit_mode': 'adding', 'is_class_mode': False, 'session_id': '9f6ed6d6-aca3-4e0a-9f55-fd2d1f73ef64', 'user_id': 'P11'}"
08:52:59,object_node.connection_drag.completed,"{'source_object_id': 'object1', 'target_object_id': 'c0e9b077-e41d-4d5b-b6a8-9e5219fbb837', 'source_parent_id': 'instance-b9632b4c-dea8-4202-9193-1620a57683c6', 'target_parent_id': 'instance-b9632b4c-dea8-4202-9193-1620a57683c6', 'session_id': '9f6ed6d6-aca3-4e0a-9f55-fd2d1f73ef64', 'user_id': 'P11'}"
08:53:11,relationship_node.edited,"{'relationship_id': 'object1-c0e9b077-e41d-4d5b-b6a8-9e5219fbb837', 'source_object_id': 'object1', 'target_object_id': 'c0e9b077-e41d-4d5b-b6a8-9e5219fbb837', 'old_relation': 'connected to', 'new_relation': 'wearing', 'source_object_name': 'man', 'target_object_name': 'watch', 'session_id': '9f6ed6d6-aca3-4e0a-9f55-fd2d1f73ef64', 'user_id': 'P11'}"
08:53:32,relationship_node.edited,"{'relationship_id': 'object1-c0e9b077-e41d-4d5b-b6a8-9e5219fbb837', 'source_object_id': 'object1', 'target_object_id': 'c0e9b077-e41d-4d5b-b6a8-9e5219fbb837', 'old_relation': 'wearing', 'new_relation': 'wearing on his left wrist', 'source_object_name': 'man', 'target_object_name': 'watch', 'session_id': '9f6ed6d6-aca3-4e0a-9f55-fd2d1f73ef64', 'user_id': 'P11'}"
