timestamp,id,event,details
2000-01-01 01:17:00,,layout_board.new_box_positioned,"{'position': {'x': 71.0390625, 'y': 324}, 'screen_position': {'x': 132, 'y': 347}, 'board_type': 'advanced', 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
2000-01-01 01:17:12,,layout_board.new_box_positioned,"{'position': {'x': 29.0390625, 'y': 385}, 'screen_position': {'x': 90, 'y': 428}, 'board_type': 'advanced', 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
2000-01-01 01:17:49,class-2c0f1381-0dda-4924-b348-6b8e84c93d5b,class.created,"{'class_id': 'class-2c0f1381-0dda-4924-b348-6b8e84c93d5b', 'class_name': 'man Class', 'placeholder_count': 4, 'created_from': 'man', 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
2000-01-01 01:18:59,instance-f168b841-236d-4c55-b7f9-158a9b50661a,instance.created_from_class,"{'instance_id': 'instance-f168b841-236d-4c55-b7f9-158a9b50661a', 'class_id': 'class-2c0f1381-0dda-4924-b348-6b8e84c93d5b', 'instance_label': 'Man', 'has_text_description': True, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
2000-01-01 01:19:27,instance-f168b841-236d-4c55-b7f9-158a9b50661a,instance.updated,"{'instance_id': 'instance-f168b841-236d-4c55-b7f9-158a9b50661a', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
2000-01-01 01:20:05,instance-e302c54a-73b6-459c-bbf8-7e4190fbc178,instance.created_from_class,"{'instance_id': 'instance-e302c54a-73b6-459c-bbf8-7e4190fbc178', 'class_id': 'class-2c0f1381-0dda-4924-b348-6b8e84c93d5b', 'instance_label': 'Female', 'has_text_description': True, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
2000-01-01 01:20:40,,layout_board.new_box_positioned,"{'position': {'x': 190.0390625, 'y': 299}, 'screen_position': {'x': 251, 'y': 322}, 'board_type': 'advanced', 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
2000-01-01 01:21:27,,layout_board.new_box_positioned,"{'position': {'x': 361.0390625, 'y': 211}, 'screen_position': {'x': 422, 'y': 234}, 'board_type': 'advanced', 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
2000-01-01 01:22:18,,layout_board.new_box_positioned,"{'position': {'x': 379.0390625, 'y': 157}, 'screen_position': {'x': 440, 'y': 180}, 'board_type': 'advanced', 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
2000-01-01 01:23:07,instance-250254db-a095-4413-ad27-632062feffef,instance.created_from_class,"{'instance_id': 'instance-250254db-a095-4413-ad27-632062feffef', 'class_id': 'class-2c0f1381-0dda-4924-b348-6b8e84c93d5b', 'instance_label': 'Child', 'has_text_description': True, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
2000-01-01 01:23:34,instance-250254db-a095-4413-ad27-632062feffef,instance.updated,"{'instance_id': 'instance-250254db-a095-4413-ad27-632062feffef', 'instance_label': 'female', 'text_changed': True, 'graph_changed': False, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
