timestamp,event,details
13:41:37,baselineboard.node.add.instance,"{'instanceId': 'instance-cdebc919-ac55-4bf2-a56e-9a695573998b', 'instanceLabel': 'The woman holding a basket is walking with his husband with happy smile', 'createdNodeIds': ['instance-cdebc919-ac55-4bf2-a56e-9a695573998b', 'instance-cdebc919-ac55-4bf2-a56e-9a695573998b-resizable'], 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}"
13:42:29,baselineboard.node.add.instance,"{'instanceId': 'instance-8b5a9e0a-f775-476b-95ec-da64dd0d627f', 'instanceLabel': ""The man putting his hand on her is lifting the tray with a lot of water bottles on it. wife's hand"", 'createdNodeIds': ['instance-8b5a9e0a-f775-476b-95ec-da64dd0d627f', 'instance-8b5a9e0a-f775-476b-95ec-da64dd0d627f-resizable'], 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}"
13:45:25,baselineboard.node.add.instance,"{'instanceId': 'instance-69c3c54d-9b5e-4e4a-9adc-78913a8726e3', 'instanceLabel': 'The old man wearing a gray cardigan and black beret takes a lovely look at the girl at the opposite site, while walking besides the couple', 'createdNodeIds': ['instance-69c3c54d-9b5e-4e4a-9adc-78913a8726e3', 'instance-69c3c54d-9b5e-4e4a-9adc-78913a8726e3-resizable'], 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}"
13:46:31,baselineboard.node.add.instance,"{'instanceId': 'instance-3fcda438-7d0c-47e4-bd1e-4d074b202efb', 'instanceLabel': 'The girl with pink sleeveless shirt holds yellow balloon on her left hand, and teddy bear on her right hand.', 'createdNodeIds': ['instance-3fcda438-7d0c-47e4-bd1e-4d074b202efb', 'instance-3fcda438-7d0c-47e4-bd1e-4d074b202efb-resizable'], 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}"
13:46:48,baselineboard.node.add.instance,"{'instanceId': 'instance-6c0037ae-e94d-48e6-b631-f109114ad0f2', 'instanceLabel': 'There are some cars parked in the background', 'createdNodeIds': ['instance-6c0037ae-e94d-48e6-b631-f109114ad0f2', 'instance-6c0037ae-e94d-48e6-b631-f109114ad0f2-resizable'], 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}"
13:47:12,baselineboard.node.edit,"{'nodeId': 'instance-6c0037ae-e94d-48e6-b631-f109114ad0f2', 'newLabel': 'There are some cars parked in the parking lot on the background', 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}"
13:47:35,baselineboard.node.moved,"{'nodeId': 'instance-cdebc919-ac55-4bf2-a56e-9a695573998b-resizable', 'newPos': {'x': 157.20000076293945, 'y': 210.20000076293945}, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}"
13:47:58,baselineboard.node.moved,"{'nodeId': 'instance-3fcda438-7d0c-47e4-bd1e-4d074b202efb', 'newPos': {'x': 392, 'y': 249.20000076293945}, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}"
13:48:16,baselineboard.node.moved,"{'nodeId': 'instance-3fcda438-7d0c-47e4-bd1e-4d074b202efb', 'newPos': {'x': 388, 'y': 287.20000076293945}, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}"
13:48:18,baselineboard.node.moved,"{'nodeId': 'instance-3fcda438-7d0c-47e4-bd1e-4d074b202efb', 'newPos': {'x': 388, 'y': 292.20000076293945}, 'session_id': '4063f7b6-6eee-437c-9525-71078de215db', 'user_id': 'P4'}"
