timestamp,event,details
02:02:25,baselineboard.node.add.instance,"{'instanceId': 'instance-0c6acfe7-9024-4719-8c92-8775adbd7415', 'instanceLabel': 'person', 'createdNodeIds': ['instance-0c6acfe7-9024-4719-8c92-8775adbd7415', 'instance-0c6acfe7-9024-4719-8c92-8775adbd7415-resizable'], 'session_id': '167a73b9-bd59-4e32-a1ab-b0de4c57ab2c', 'user_id': 'P12'}"
02:02:27,layoutboard.node.resizable.resized,"{'nodeId': 'instance-0c6acfe7-9024-4719-8c92-8775adbd7415-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 114, 'height': 215}, 'delta': {'width': 64, 'height': 165}, 'linkedSizeNodeIds': [], 'session_id': '167a73b9-bd59-4e32-a1ab-b0de4c57ab2c', 'user_id': 'P12'}"
02:02:29,baselineboard.node.moved,"{'nodeId': 'instance-0c6acfe7-9024-4719-8c92-8775adbd7415-resizable', 'newPos': {'x': 0, 'y': 297}, 'session_id': '167a73b9-bd59-4e32-a1ab-b0de4c57ab2c', 'user_id': 'P12'}"
02:05:42,baselineboard.node.edit,"{'nodeId': 'instance-0c6acfe7-9024-4719-8c92-8775adbd7415', 'newLabel': 'short brown hair male, around 180, wearing black sunglasses, black watch on his left wrist, holding pastel colored big map on his right hand, short sleveed tight white shirts, beige long pants, black oxford shoes, looking at the people on the left side', 'session_id': '167a73b9-bd59-4e32-a1ab-b0de4c57ab2c', 'user_id': 'P12'}"
02:08:44,baselineboard.node.add.instance,"{'instanceId': 'instance-7b23a560-c820-43e5-af09-01616a30155f', 'instanceLabel': 'long black hair female, 165cm, wearing pink and blue flower patterned short sleeve, holding a cup of coffee on ehse left hand, the silver luggage is in front of her, short denim pants, flat slippers', 'createdNodeIds': ['instance-7b23a560-c820-43e5-af09-01616a30155f', 'instance-7b23a560-c820-43e5-af09-01616a30155f-resizable'], 'session_id': '167a73b9-bd59-4e32-a1ab-b0de4c57ab2c', 'user_id': 'P12'}"
02:08:47,layoutboard.node.resizable.resized,"{'nodeId': 'instance-7b23a560-c820-43e5-af09-01616a30155f-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 84, 'height': 89}, 'delta': {'width': 34, 'height': 39}, 'linkedSizeNodeIds': [], 'session_id': '167a73b9-bd59-4e32-a1ab-b0de4c57ab2c', 'user_id': 'P12'}"
02:08:50,baselineboard.node.moved,"{'nodeId': 'instance-7b23a560-c820-43e5-af09-01616a30155f', 'newPos': {'x': 153, 'y': 324}, 'session_id': '167a73b9-bd59-4e32-a1ab-b0de4c57ab2c', 'user_id': 'P12'}"
02:08:53,baselineboard.node.moved,"{'nodeId': 'instance-7b23a560-c820-43e5-af09-01616a30155f', 'newPos': {'x': 261, 'y': 238}, 'session_id': '167a73b9-bd59-4e32-a1ab-b0de4c57ab2c', 'user_id': 'P12'}"
02:08:55,layoutboard.node.resizable.resized,"{'nodeId': 'instance-7b23a560-c820-43e5-af09-01616a30155f-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 141, 'height': 315}, 'delta': {'width': 91, 'height': 265}, 'linkedSizeNodeIds': [], 'session_id': '167a73b9-bd59-4e32-a1ab-b0de4c57ab2c', 'user_id': 'P12'}"
02:09:01,baselineboard.node.moved,"{'nodeId': 'instance-7b23a560-c820-43e5-af09-01616a30155f', 'newPos': {'x': 146, 'y': 195}, 'session_id': '167a73b9-bd59-4e32-a1ab-b0de4c57ab2c', 'user_id': 'P12'}"
