timestamp,id,event,details
2000-01-01 11:08:24,,layout_board.new_box_positioned,"{'position': {'x': 57.447914123535156, 'y': 304.44791412353516}, 'screen_position': {'x': 120, 'y': 347}, 'board_type': 'advanced', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:10:04,instance-e31a7f32-eead-426d-b28e-f76cad91bda6-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-e31a7f32-eead-426d-b28e-f76cad91bda6-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 105, 'height': 195}, 'delta': {'width': 55, 'height': 145}, 'linkedSizeNodeIds': [], 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:12:28,instance-e31a7f32-eead-426d-b28e-f76cad91bda6,instance.updated,"{'instance_id': 'instance-e31a7f32-eead-426d-b28e-f76cad91bda6', 'instance_label': 'man', 'text_changed': False, 'graph_changed': True, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:12:33,class-2773a934-f8f1-4be0-b7ea-b898f9402485,class.created,"{'class_id': 'class-2773a934-f8f1-4be0-b7ea-b898f9402485', 'class_name': 'man Class', 'placeholder_count': 5, 'created_from': 'man', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:14:20,instance-45b6c4d0-7b0f-467c-8c05-028ebf2b7812,instance.created_from_class,"{'instance_id': 'instance-45b6c4d0-7b0f-467c-8c05-028ebf2b7812', 'class_id': 'class-2773a934-f8f1-4be0-b7ea-b898f9402485', 'instance_label': 'Woman', 'has_text_description': True, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:16:13,instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f,instance.created_from_class,"{'instance_id': 'instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f', 'class_id': 'class-2773a934-f8f1-4be0-b7ea-b898f9402485', 'instance_label': 'Man', 'has_text_description': True, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:18:17,instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f,instance.updated,"{'instance_id': 'instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f', 'instance_label': 'Man', 'text_changed': False, 'graph_changed': True, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:20:44,instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9,instance.created_from_class,"{'instance_id': 'instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9', 'class_id': 'class-2773a934-f8f1-4be0-b7ea-b898f9402485', 'instance_label': 'Girl', 'has_text_description': True, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:22:18,instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9,instance.updated,"{'instance_id': 'instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9', 'instance_label': 'Girl', 'text_changed': False, 'graph_changed': True, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:22:24,instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9,layout.node.moved,"{'nodeId': 'instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9', 'newPos': {'x': 385, 'y': 355}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:22:26,instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 119, 'height': 151}, 'delta': {'width': 69, 'height': 101}, 'linkedSizeNodeIds': [], 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:22:29,instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-40a5bd78-e6a3-4927-bc48-c5e3ba5410b9-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 106, 'height': 162}, 'delta': {'width': 56, 'height': 112}, 'linkedSizeNodeIds': [], 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:22:32,instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f,layout.node.moved,"{'nodeId': 'instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f', 'newPos': {'x': 269, 'y': 304}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:22:34,instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 122, 'height': 204}, 'delta': {'width': 72, 'height': 154}, 'linkedSizeNodeIds': [], 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:22:37,instance-45b6c4d0-7b0f-467c-8c05-028ebf2b7812,layout.node.moved,"{'nodeId': 'instance-45b6c4d0-7b0f-467c-8c05-028ebf2b7812', 'newPos': {'x': 117, 'y': 316}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:22:39,instance-45b6c4d0-7b0f-467c-8c05-028ebf2b7812-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-45b6c4d0-7b0f-467c-8c05-028ebf2b7812-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 41, 'height': 174}, 'delta': {'width': -9, 'height': 124}, 'linkedSizeNodeIds': [], 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:22:49,instance-45b6c4d0-7b0f-467c-8c05-028ebf2b7812-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-45b6c4d0-7b0f-467c-8c05-028ebf2b7812-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 130, 'height': 193}, 'delta': {'width': 80, 'height': 143}, 'linkedSizeNodeIds': [], 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:22:52,instance-45b6c4d0-7b0f-467c-8c05-028ebf2b7812,layout.node.moved,"{'nodeId': 'instance-45b6c4d0-7b0f-467c-8c05-028ebf2b7812', 'newPos': {'x': 125, 'y': 260}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:22:54,instance-45b6c4d0-7b0f-467c-8c05-028ebf2b7812-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-45b6c4d0-7b0f-467c-8c05-028ebf2b7812-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 130, 'height': 238}, 'delta': {'width': 80, 'height': 188}, 'linkedSizeNodeIds': [], 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:22:56,instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f,layout.node.moved,"{'nodeId': 'instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f', 'newPos': {'x': 269, 'y': 254}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:22:58,instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 125, 'height': 246}, 'delta': {'width': 75, 'height': 196}, 'linkedSizeNodeIds': [], 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:23:00,instance-e31a7f32-eead-426d-b28e-f76cad91bda6,layout.node.moved,"{'nodeId': 'instance-e31a7f32-eead-426d-b28e-f76cad91bda6', 'newPos': {'x': 4.447914123535156, 'y': 271.44791412353516}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:23:02,instance-e31a7f32-eead-426d-b28e-f76cad91bda6-resizable,layoutboard.node.resizable.resized,"{'nodeId': 'instance-e31a7f32-eead-426d-b28e-f76cad91bda6-resizable', 'prevSize': {'width': 50, 'height': 50}, 'newSize': {'width': 106, 'height': 224}, 'delta': {'width': 56, 'height': 174}, 'linkedSizeNodeIds': [], 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:23:24,,layout_board.new_box_positioned,"{'position': {'x': 175.44791412353516, 'y': 109.44791412353516}, 'screen_position': {'x': 238, 'y': 152}, 'board_type': 'advanced', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:23:27,,layout_board.new_box_positioned,"{'position': {'x': 186.44791412353516, 'y': 146.44791412353516}, 'screen_position': {'x': 249, 'y': 189}, 'board_type': 'advanced', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:23:47,instance-a0afcbac-48bb-44cf-a84c-fa0966b4a97a,layout.node.moved,"{'nodeId': 'instance-a0afcbac-48bb-44cf-a84c-fa0966b4a97a', 'newPos': {'x': 223.44791412353516, 'y': 371.44791412353516}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:23:52,instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f,layout.node.moved,"{'nodeId': 'instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f', 'newPos': {'x': 270, 'y': 299}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:23:53,instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f,layout.node.moved,"{'nodeId': 'instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f', 'newPos': {'x': 270, 'y': 259}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:23:53,,relationship_node.created,"{'relationship_id': 'instance-e31a7f32-eead-426d-b28e-f76cad91bda6->instance-a0afcbac-48bb-44cf-a84c-fa0966b4a97a:holding', 'sourceId': 'instance-e31a7f32-eead-426d-b28e-f76cad91bda6', 'targetId': 'instance-a0afcbac-48bb-44cf-a84c-fa0966b4a97a', 'relation': 'holding', 'video_time': '37:45'}"
2000-01-01 11:24:12,instance-a0afcbac-48bb-44cf-a84c-fa0966b4a97a,layout.node.moved,"{'nodeId': 'instance-a0afcbac-48bb-44cf-a84c-fa0966b4a97a', 'newPos': {'x': 169.44791412353516, 'y': 377.44791412353516}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:24:19,,relationship_node.edited,"{'relationship_id': 'instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f-instance-a0afcbac-48bb-44cf-a84c-fa0966b4a97a', 'source_object_id': 'instance-329fa7cb-e216-4f66-a5a4-7381a3751f8f', 'target_object_id': 'instance-a0afcbac-48bb-44cf-a84c-fa0966b4a97a', 'old_relation': 'related', 'new_relation': 'holding', 'source_object_name': 'Man', 'target_object_name': 'box', 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
2000-01-01 11:24:22,instance-a0afcbac-48bb-44cf-a84c-fa0966b4a97a,layout.node.moved,"{'nodeId': 'instance-a0afcbac-48bb-44cf-a84c-fa0966b4a97a', 'newPos': {'x': 220.44791412353516, 'y': 375.44791412353516}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
