timestamp,event,details
05:31:10,experiment_started,"{'language': 'ko', 'demographic_data': {'age': '24', 'gender': 'male', 'occupation': '학부생', 'ai_tool_types': ['text', 'image'], 'ai_frequency': 'daily', 'ai_purposes': ['creative', 'study'], 'ai_proficiency': '5', 'english_level': 'intermediate', 'programming_duration': '>3', 'programming_languages': ['javascript', 'typescript', 'cpp', 'c'], 'programming_contexts': ['web'], 'programming_proficiency': '5', 'system_order': 'system2_first'}, 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}"
05:31:27,layout_board.new_box_initiated,"{'board_type': 'advanced', 'timestamp': '2025-08-20T05:31:26.936Z', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}"
05:31:30,layout_board.new_box_positioned,"{'position': {'x': 123.8125, 'y': 437.5}, 'screen_position': {'x': 182, 'y': 473}, 'board_type': 'advanced', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}"
05:31:38,api.generate_text_to_graph.started,"{'has_previous': None, 'text_length': 7, 'previous_objects_count': 0, 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}"
05:31:42,api.generate_text_to_graph.succeeded,"{'objects_count': 1, 'relationships_count': 0, 'root_object': 'object1', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}"
05:31:46,layout.node.moved,"{'nodeId': 'instance-9bbd2d9c-450a-4469-a492-213aa9ba3cd8-resizable', 'newPos': {'x': 3.8125, 'y': 273.5}, 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}"
05:31:47,layout_board.new_box_initiated,"{'board_type': 'advanced', 'timestamp': '2025-08-20T05:31:47.519Z', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}"
05:31:49,layout_board.new_box_positioned,"{'position': {'x': 164.8125, 'y': 190.5}, 'screen_position': {'x': 223, 'y': 226}, 'board_type': 'advanced', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}"
05:32:11,api.generate_text_to_graph.started,"{'has_previous': None, 'text_length': 19, 'previous_objects_count': 0, 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}"
05:32:13,api.generate_text_to_graph.succeeded,"{'objects_count': 2, 'relationships_count': 1, 'root_object': 'object1', 'session_id': '068230a3-a4f5-4548-a76e-f1f14dd2eb25', 'user_id': 'P6'}"
