timestamp,event,details
01:16:33,experiment_started,"{'language': 'ko', 'demographic_data': {'age': '22', 'gender': 'male', 'occupation': '학생', 'ai_tool_types': ['text', 'image'], 'ai_frequency': 'daily', 'ai_purposes': ['work'], 'ai_proficiency': '6', 'english_level': 'fluent', 'programming_duration': '>3', 'programming_languages': ['javascript', 'python', 'typescript', 'cpp'], 'programming_contexts': ['web', 'research', 'automation'], 'programming_proficiency': '5', 'system_order': 'system2_first'}, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:16:58,layout_board.new_box_initiated,"{'board_type': 'advanced', 'timestamp': '2025-08-14T01:16:57.958Z', 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:17:00,layout_board.new_box_positioned,"{'position': {'x': 71.0390625, 'y': 324}, 'screen_position': {'x': 132, 'y': 347}, 'board_type': 'advanced', 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:17:07,class_library_toggle,"{'expanded': True, 'class_count': 0, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:17:11,layout_board.new_box_initiated,"{'board_type': 'advanced', 'timestamp': '2025-08-14T01:17:11.608Z', 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:17:12,layout_board.new_box_positioned,"{'position': {'x': 29.0390625, 'y': 385}, 'screen_position': {'x': 90, 'y': 428}, 'board_type': 'advanced', 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:17:29,api.generate_text_to_graph.started,"{'has_previous': None, 'text_length': 46, 'previous_objects_count': 0, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:17:34,api.generate_text_to_graph.succeeded,"{'objects_count': 4, 'relationships_count': 3, 'root_object': 'object1', 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:17:39,layout.node.moved,"{'nodeId': 'instance-4070c3dc-fb3f-4a4b-8de8-dfd94624249c', 'newPos': {'x': 2.0390625, 'y': 253}, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:17:48,class.create.started,"{'instance_id': 'instance-4070c3dc-fb3f-4a4b-8de8-dfd94624249c', 'instance_label': 'man', 'has_scene_graph': True, 'object_count': 4, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:17:48,api.generate_placeholders.started,"{'has_objects': True, 'has_relationships': True, 'object_count': 4, 'relationship_count': 3, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:17:49,class.created,"{'class_id': 'class-2c0f1381-0dda-4924-b348-6b8e84c93d5b', 'class_name': 'man Class', 'placeholder_count': 4, 'created_from': 'man', 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:17:49,api.generate_placeholders.succeeded,"{'object_count': 4, 'unique_value_count': 7, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:17:51,class_detail_opened,"{'class_id': 'class-2c0f1381-0dda-4924-b348-6b8e84c93d5b', 'class_name': 'man Class', 'instance_count': 1, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:17:55,class.edit.started,"{'class_id': 'class-2c0f1381-0dda-4924-b348-6b8e84c93d5b', 'class_name': 'man Class', 'placeholder_count': 4, 'object_count': 4, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:17:57,object_node.expand_collapse,"{'object_id': 'object1', 'object_name': 'man', 'action': 'collapse', 'is_class_mode': True, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:17:58,object_node.expand_collapse,"{'object_id': 'object1', 'object_name': 'man', 'action': 'expand', 'is_class_mode': True, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:18:18,class_detail_opened,"{'class_id': 'class-2c0f1381-0dda-4924-b348-6b8e84c93d5b', 'class_name': 'man Class', 'instance_count': 1, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:18:58,instance.create_from_class.started,"{'class_id': 'class-2c0f1381-0dda-4924-b348-6b8e84c93d5b', 'class_name': 'man Class', 'value_count': 2, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:18:58,api.generate_scene_graph_to_text.started,"{'has_previous': None, 'objects_count': 4, 'relationships_count': 3, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:18:59,api.generate_scene_graph_to_text.succeeded,"{'text_length': 60, 'generated_text': 'An adult man wearing a blue shirt, beige pants, and a beret.', 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:18:59,api.generate_instance_label_from_description.started,"{'text_length': 60, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:18:59,api.generate_instance_label_from_description.succeeded,"{'generated_label': 'Man', 'original_text': 'An adult man wearing a blue shirt, beige pants, an', 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:18:59,instance.created_from_class,"{'instance_id': 'instance-f168b841-236d-4c55-b7f9-158a9b50661a', 'class_id': 'class-2c0f1381-0dda-4924-b348-6b8e84c93d5b', 'instance_label': 'Man', 'has_text_description': True, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:19:06,layout.node.moved,"{'nodeId': 'instance-f168b841-236d-4c55-b7f9-158a9b50661a-resizable', 'newPos': {'x': 221, 'y': 139}, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:19:11,layout.node.moved,"{'nodeId': 'instance-f168b841-236d-4c55-b7f9-158a9b50661a-resizable', 'newPos': {'x': 227, 'y': 139}, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:19:12,instance.edit.started,"{'instance_id': 'instance-f168b841-236d-4c55-b7f9-158a9b50661a', 'instance_label': 'Man', 'edit_type': 'text', 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:19:22,api.generate_text_to_graph.started,"{'has_previous': 'An adult man wearing a blue shirt, beige pants, and a beret.', 'text_length': 51, 'previous_objects_count': 4, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:19:27,instance.updated,"{'instance_id': 'instance-f168b841-236d-4c55-b7f9-158a9b50661a', 'instance_label': 'man', 'text_changed': True, 'graph_changed': False, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:19:27,api.generate_text_to_graph.succeeded,"{'objects_count': 4, 'relationships_count': 2, 'root_object': 'object1', 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:19:39,class_detail_opened,"{'class_id': 'class-2c0f1381-0dda-4924-b348-6b8e84c93d5b', 'class_name': 'man Class', 'instance_count': 2, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
01:20:04,api.generate_scene_graph_to_text.started,"{'has_previous': None, 'objects_count': 4, 'relationships_count': 3, 'session_id': '319db85e-7d37-4224-a79e-d77ee523d8c7', 'user_id': 'p2'}"
