timestamp,event,details
10:43:05,experiment_started,"{'language': 'ko', 'demographic_data': {'age': '25', 'gender': 'male', 'occupation': '대학원생', 'ai_tool_types': ['image', 'text'], 'ai_frequency': 'daily', 'ai_purposes': ['study', 'work'], 'ai_proficiency': '5', 'english_level': 'fluent', 'programming_duration': '<1', 'programming_languages': ['python'], 'programming_contexts': ['data', 'research', 'other'], 'programming_proficiency': '2', 'system_order': 'system1_first'}, 'session_id': '278d53ee-f994-4f35-ac62-ee54bfdfeeb7', 'user_id': 'P7'}"
10:43:29,layout_board.new_box_initiated,"{'board_type': 'baseline', 'timestamp': '2025-08-20T10:43:29.525Z', 'session_id': '278d53ee-f994-4f35-ac62-ee54bfdfeeb7', 'user_id': 'P7'}"
10:43:38,layout_board.new_box_initiated,"{'board_type': 'baseline', 'timestamp': '2025-08-20T10:43:38.406Z', 'session_id': '278d53ee-f994-4f35-ac62-ee54bfdfeeb7', 'user_id': 'P7'}"
10:43:43,layout_board.new_box_initiated,"{'board_type': 'baseline', 'timestamp': '2025-08-20T10:43:42.895Z', 'session_id': '278d53ee-f994-4f35-ac62-ee54bfdfeeb7', 'user_id': 'P7'}"
10:43:45,layout_board.new_box_initiated,"{'board_type': 'baseline', 'timestamp': '2025-08-20T10:43:45.296Z', 'session_id': '278d53ee-f994-4f35-ac62-ee54bfdfeeb7', 'user_id': 'P7'}"
10:43:53,layout_board.new_box_initiated,"{'board_type': 'baseline', 'timestamp': '2025-08-20T10:43:53.150Z', 'session_id': '278d53ee-f994-4f35-ac62-ee54bfdfeeb7', 'user_id': 'P7'}"
10:43:59,layout_board.new_box_initiated,"{'board_type': 'baseline', 'timestamp': '2025-08-20T10:43:58.833Z', 'session_id': '278d53ee-f994-4f35-ac62-ee54bfdfeeb7', 'user_id': 'P7'}"
10:44:06,base_scenario_loaded,"{'scenarioId': 1, 'nodeCount': 1, 'caption': 'A red tomato character', 'session_id': '278d53ee-f994-4f35-ac62-ee54bfdfeeb7', 'user_id': 'P7'}"
10:44:07,baselineboard.node.moved,"{'nodeId': 'tomato-1', 'newPos': {'x': 108.83823776245117, 'y': 107.83823585510254}, 'session_id': '278d53ee-f994-4f35-ac62-ee54bfdfeeb7', 'user_id': 'P7'}"
10:44:09,base_scenario_loaded,"{'scenarioId': 1, 'nodeCount': 1, 'caption': 'A red tomato character', 'session_id': '278d53ee-f994-4f35-ac62-ee54bfdfeeb7', 'user_id': 'P7'}"
10:44:09,layout_board.new_box_initiated,"{'board_type': 'baseline', 'timestamp': '2025-08-20T10:44:09.626Z', 'session_id': '278d53ee-f994-4f35-ac62-ee54bfdfeeb7', 'user_id': 'P7'}"
10:44:12,layout_board.new_box_initiated,"{'board_type': 'baseline', 'timestamp': '2025-08-20T10:44:12.234Z', 'session_id': '278d53ee-f994-4f35-ac62-ee54bfdfeeb7', 'user_id': 'P7'}"
10:44:18,layout_board.new_box_initiated,"{'board_type': 'baseline', 'timestamp': '2025-08-20T10:44:18.738Z', 'session_id': '278d53ee-f994-4f35-ac62-ee54bfdfeeb7', 'user_id': 'P7'}"
10:45:46,experiment_started,"{'language': 'ko', 'demographic_data': {'age': '25', 'gender': 'male', 'occupation': '대학원생', 'ai_tool_types': ['text', 'image'], 'ai_frequency': 'daily', 'ai_purposes': ['study', 'work'], 'ai_proficiency': '5', 'english_level': 'fluent', 'programming_duration': '<1', 'programming_languages': ['python'], 'programming_contexts': ['data', 'research', 'other'], 'programming_proficiency': '2', 'system_order': 'system1_first'}, 'session_id': 'f4f51ef5-bb84-4469-a68f-04a3780fd0af', 'user_id': 'P7'}"
